7.459587303062298336e-02,1.040866025030871833e-01,6.372650185444651560e-01,9.331992388691647822e-01,nan,nan,nan,nan,nan
1.260004228504639501e-01,2.408431774654803403e-01,nan,nan,nan,nan,nan,nan,nan
2.130326605094751136e-02,1.700499321606337155e-01,8.013947245142014619e-01,9.961002061822271658e-01,nan,nan,nan,nan,nan
3.092744065067819931e-02,2.310993515298277734e-01,9.447711897315538288e-01,nan,nan,nan,nan,nan,nan
5.437147242754955534e-02,3.416624289263818226e-01,3.712152645607406098e-01,nan,nan,nan,nan,nan,nan
8.975357664569606486e-01,9.092588479967671500e-01,9.559789435814325387e-01,9.949908844181735157e-01,nan,nan,nan,nan,nan
2.241640284690894769e-01,3.324852737637058464e-01,9.881777276305923063e-01,nan,nan,nan,nan,nan,nan
1.236391738559060177e-01,1.451190183390075605e-01,1.685781610523179319e-01,8.757621005778813972e-01,nan,nan,nan,nan,nan
2.382351023004002782e-02,4.551235025999762068e-02,2.541936578398052982e-01,7.613031722736268714e-01,7.899492451565078843e-01,9.826356371721363114e-01,nan,nan,nan
2.238426280156335241e-02,4.582644034504938790e-02,2.538613664293389860e-01,7.614632970486145958e-01,7.893329576557033267e-01,9.832781823227192408e-01,nan,nan,nan
2.898747987517386049e-01,3.794084824996600269e-01,9.722195983517356588e-01,9.955198524456485565e-01,nan,nan,nan,nan,nan
5.439790058154726077e-02,9.559514497760639440e-01,nan,nan,nan,nan,nan,nan,nan
4.078607986502885696e-02,9.755184074223895996e-01,9.960365228563036188e-01,nan,nan,nan,nan,nan,nan
3.454693831967239337e-01,nan,nan,nan,nan,nan,nan,nan,nan
7.566160965360788637e-01,8.964846718838115347e-01,nan,nan,nan,nan,nan,nan,nan
4.539627951268188771e-02,8.948899032942693454e-02,1.570808697249724273e-01,2.080542783131846818e-01,3.275139888055454418e-01,9.963391891586595994e-01,nan,nan,nan
1.400263770027319055e-01,3.324147063299264793e-01,6.813370344115877719e-01,nan,nan,nan,nan,nan,nan
1.475837633947048866e-01,3.677615524068162389e-01,nan,nan,nan,nan,nan,nan,nan
2.942212923111548473e-01,nan,nan,nan,nan,nan,nan,nan,nan
2.670277235598041143e-02,5.328459328136648382e-02,7.775098327651990271e-01,nan,nan,nan,nan,nan,nan
4.401604785712427970e-01,9.665503543717067769e-01,nan,nan,nan,nan,nan,nan,nan
8.367867542092162492e-02,nan,nan,nan,nan,nan,nan,nan,nan
4.150628968752118064e-02,5.716266912420080865e-02,2.602164849446905737e-01,4.047077920001977414e-01,9.327062898580253947e-01,nan,nan,nan,nan
7.993300249831306603e-01,nan,nan,nan,nan,nan,nan,nan,nan
8.983773539705955935e-01,9.567228748034405372e-01,nan,nan,nan,nan,nan,nan,nan
9.391762429651023814e-02,3.329886235322250809e-01,8.269899867134586913e-01,8.921854719322347416e-01,nan,nan,nan,nan,nan
9.388922042487093389e-01,nan,nan,nan,nan,nan,nan,nan,nan
5.008687189975374876e-02,6.798629828093383232e-02,9.513642681980218896e-01,9.953028005744286588e-01,nan,nan,nan,nan,nan
1.012874347341817804e-01,2.078479895208106554e-01,3.708530496597801096e-01,7.908009989842210707e-01,9.534104040822120041e-01,9.714411187122838909e-01,nan,nan,nan
1.031680962735024021e-01,2.190516512694252182e-01,4.039467677302009396e-01,4.690636505038612292e-01,9.165784236288156972e-01,9.550959022294704948e-01,nan,nan,nan
1.374701138073037843e-01,9.352457583878484026e-01,nan,nan,nan,nan,nan,nan,nan
3.143742516463247649e-01,9.896431900827925565e-01,nan,nan,nan,nan,nan,nan,nan
7.112157249221328498e-03,9.569308686380080253e-01,nan,nan,nan,nan,nan,nan,nan
3.228857157106423958e-01,4.050015920831480654e-01,8.025090548396982548e-01,8.921785238852966149e-01,9.666610968621681677e-01,nan,nan,nan,nan
3.873256541074679427e-01,9.269847437087139763e-01,9.948951462990139882e-01,nan,nan,nan,nan,nan,nan
4.055500615307101042e-01,9.928181065250685222e-01,nan,nan,nan,nan,nan,nan,nan
6.929560018124597542e-02,1.107742468722066609e-01,nan,nan,nan,nan,nan,nan,nan
1.076313425971117399e-01,9.475273264981033394e-01,nan,nan,nan,nan,nan,nan,nan
3.410363587459926127e-02,8.829570163125648463e-01,9.281852639170871111e-01,9.683424176560528895e-01,nan,nan,nan,nan,nan
2.040939554975462200e-01,9.804200414069496050e-01,nan,nan,nan,nan,nan,nan,nan
5.571658021392311699e-02,2.323381073093880034e-01,9.439860604275478462e-01,nan,nan,nan,nan,nan,nan
9.116012562750880344e-01,9.296204618703545197e-01,9.768724453672511521e-01,nan,nan,nan,nan,nan,nan
2.057760861864727786e-01,nan,nan,nan,nan,nan,nan,nan,nan
9.474404545983495796e-01,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan
2.508990048094977277e-01,7.758947741735553461e-01,8.275618791781526040e-01,8.749177849967368914e-01,nan,nan,nan,nan,nan
2.199243771161172034e-01,9.649357220406115099e-01,9.901551076883335911e-01,nan,nan,nan,nan,nan,nan
6.332697210508345109e-02,9.063150500238066343e-01,9.518453884789446207e-01,9.931900188535039975e-01,nan,nan,nan,nan,nan
8.625206150257694881e-01,9.782721997559231664e-01,nan,nan,nan,nan,nan,nan,nan
2.849487826638129849e-03,6.747386916273476754e-01,nan,nan,nan,nan,nan,nan,nan
8.976852986573218285e-01,9.752439808813617717e-01,nan,nan,nan,nan,nan,nan,nan
3.949205940537505594e-02,1.301861522440699581e-01,1.780537199118663594e-01,2.808734973782844868e-01,9.430791484848781714e-01,nan,nan,nan,nan
