nan,nan
2.597778021223073330e-01,9.096693601568917042e-01
nan,nan
nan,nan
5.827311739066054486e-01,nan
nan,nan
9.821361313089398415e-01,nan
3.728485133431936327e-01,9.528954607400699217e-01
1.018845463796288868e-02,6.196780090412425945e-01
nan,nan
nan,nan
2.770707551271300861e-01,nan
4.201335201787931295e-01,9.472129112766730641e-01
7.977650699572818027e-01,nan
nan,nan
5.471649641518433471e-01,nan
4.779371393876887253e-01,nan
nan,nan
8.981464193597265000e-01,nan
nan,nan
nan,nan
nan,nan
nan,nan
4.372424812709738706e-01,nan
3.449990949717881006e-01,nan
nan,nan
3.833300260166017798e-02,9.698368947610381818e-01
9.341597894566473492e-01,nan
