3.145370541176155388e-02,7.543814312965327340e-02,9.534052080423770226e-02,2.403853880239470442e-01,2.954360522696594660e-01,3.251038339411518319e-01,3.771305401586602102e-01,5.893816848486367332e-01,8.770259478617342674e-01,8.980720542167029974e-01,9.657413148709279582e-01,nan
3.558304380246520293e-01,3.977040175043302095e-01,4.117864623947065095e-01,5.720616441527844875e-01,6.346608158080847550e-01,8.306585804743321644e-01,9.932406098383278481e-01,nan,nan,nan,nan,nan
1.857436771943538067e-01,2.738174407104638775e-01,9.282235239101935820e-01,9.596658580934440685e-01,nan,nan,nan,nan,nan,nan,nan,nan
3.653959581724148808e-01,6.060730050617414433e-01,6.833578718528934282e-01,7.728116785540373179e-01,9.194327590830071451e-01,9.689708587949437124e-01,nan,nan,nan,nan,nan,nan
3.770089896134344865e-01,6.581266111362911175e-01,8.279180486735249200e-01,8.561920825290901815e-01,8.861204658089014696e-01,9.967863626499708918e-01,nan,nan,nan,nan,nan,nan
7.202253501426383875e-02,9.047117013983752010e-02,1.195679912537505885e-01,3.302968209430159896e-01,3.572432638699163387e-01,6.413526358951364692e-01,9.933421785716035624e-01,nan,nan,nan,nan,nan
1.623301040687603336e-01,1.792881551795403872e-01,2.275280286815248021e-01,4.151448692869066925e-01,6.056889960457374489e-01,7.559078708324407092e-01,9.090350852025448347e-01,9.128657924558210013e-01,9.299610541996461421e-01,9.671042847807840293e-01,9.741732615683929009e-01,nan
2.403839912689998901e-02,7.431017313155516280e-02,3.472224180417883832e-01,6.532062049704692175e-01,9.475635023134042489e-01,nan,nan,nan,nan,nan,nan,nan
7.598573679858705576e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.237095109908346702e-01,6.792134534384837163e-01,8.315536210444763876e-01,9.050288633658488680e-01,nan,nan,nan,nan,nan,nan,nan,nan
3.467190111264185082e-01,7.192268839767592681e-01,7.851128336440866828e-01,8.769772750599282851e-01,nan,nan,nan,nan,nan,nan,nan,nan
5.069356113387712276e-02,9.288037523476576351e-02,1.330800178561152569e-01,1.571158863916992110e-01,1.854501778989262883e-01,2.096998156710712657e-01,3.301707350523147566e-01,5.793983542151485144e-01,6.094261535823757292e-01,8.185609736611126896e-01,8.436453943517400189e-01,nan
3.633197887541245175e-02,6.269060159090060480e-02,2.071004711468058257e-01,5.935478433429887124e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.281908497038764527e-01,1.552915601065885109e-01,5.997998499457944943e-01,8.876509641503618209e-01,9.497382990633757016e-01,nan,nan,nan,nan,nan,nan,nan
1.278409379409945756e-01,1.347917328276620474e-01,1.663790994716618510e-01,2.185553899278061818e-01,2.320977507611410862e-01,2.629355036736134021e-01,5.747443995960125340e-01,6.470169044485857279e-01,7.782278834288698377e-01,9.213824975299621522e-01,9.508350146154794791e-01,nan
1.656005975613447645e-01,2.121023327746642262e-01,4.118788782749754906e-01,6.404856125859912375e-01,7.576266681731902430e-01,8.725368431911861844e-01,9.193912508124595373e-01,9.937642121869926237e-01,nan,nan,nan,nan
1.725428475942177853e-01,2.306300899598921206e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.752385714963199892e-02,2.335870366154544353e-01,3.370719697869745124e-01,3.944983663061166212e-01,7.839450643461999269e-01,9.788327210452618665e-01,nan,nan,nan,nan,nan,nan
3.118694164926392315e-02,1.624636338417094206e-01,1.964346696137210246e-01,7.464374779127854742e-01,9.194062700362444218e-01,9.461046821493502845e-01,nan,nan,nan,nan,nan,nan
1.773412266748907729e-01,7.873898071265461596e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.566271536194801250e-01,1.776726519752366285e-01,6.392339886940411331e-01,8.972880145838306731e-01,9.276114823247564312e-01,nan,nan,nan,nan,nan,nan,nan
2.339351243806994107e-01,5.681489556003153085e-01,6.055438156932879679e-01,8.388380267421716718e-01,nan,nan,nan,nan,nan,nan,nan,nan
4.028489397036007225e-02,1.855954568458427489e-01,2.079542335001584863e-01,6.504312308359059269e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.656005975613447645e-01,2.407671129348020189e-01,2.725474289504444814e-01,5.940499685302894628e-01,9.190957467628726452e-01,nan,nan,nan,nan,nan,nan,nan
6.570479876688557763e-02,1.465590317444933621e-01,2.574644145455628474e-01,3.573787162349691959e-01,3.766144967191212833e-01,5.296385155472465023e-01,7.033237936613683239e-01,7.607063649399916638e-01,7.857077855219349871e-01,8.570101208206175603e-01,9.950228362860897846e-01,nan
7.227462463361064571e-02,3.687665250488609825e-01,6.386684672645501770e-01,7.864259147537122630e-01,8.596812749815785359e-01,8.758606105606966397e-01,nan,nan,nan,nan,nan,nan
1.710953000642080057e-01,6.947747660345086063e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.933525211311769909e-01,5.333764125423862135e-01,6.492420994035331683e-01,6.639285504302975260e-01,6.713047311442272846e-01,7.626247503464856914e-01,8.222250234005751279e-01,9.099960033089617983e-01,9.508350639127129966e-01,9.674719764125228050e-01,nan,nan
7.187101010787187994e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.642168045000882204e-01,8.896665965660007780e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.545149117722483867e-01,6.606393239890099300e-01,7.033344418637891282e-01,8.973397931113427095e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.538994390993645434e-01,3.606110865337015525e-01,7.930454486641452805e-01,9.498393419594948206e-01,nan,nan,nan,nan,nan,nan,nan,nan
7.572602254046982562e-02,2.588489930760721203e-01,3.742976253424062927e-01,7.823605526693121481e-01,7.972808040418211117e-01,8.768775303242893893e-01,9.921439107186351691e-01,nan,nan,nan,nan,nan
6.702057479193856450e-03,2.376915078383751712e-01,3.294035879380975418e-01,7.817959843196675696e-01,8.652827552920498988e-01,9.314347621281958700e-01,nan,nan,nan,nan,nan,nan
9.818366150994600750e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.709044376087805184e-01,4.109061781297688176e-01,5.883148434199910737e-01,6.228551636436453487e-01,7.797495247007240060e-01,8.135239959706414004e-01,8.570182219993112138e-01,8.769772750599282851e-01,9.070979668473476698e-01,nan,nan,nan
5.758784495862336039e-02,1.401995571728115730e-01,1.765934698058224950e-01,2.195080260990070753e-01,6.459158671723511658e-01,7.862919577380733660e-01,8.797811538056923286e-01,nan,nan,nan,nan,nan
3.523907564269378873e-02,1.076356451993976254e-01,2.550891588120563491e-01,4.167292166396830422e-01,9.605446141441453811e-01,nan,nan,nan,nan,nan,nan,nan
2.218666358000255870e-02,1.052528798539986987e-01,6.252848270904467487e-01,7.715223422785135732e-01,8.326529000527185254e-01,8.719987310234819100e-01,8.947085368446373588e-01,nan,nan,nan,nan,nan
1.237382907157107276e-01,2.424912179443507454e-01,5.681462606848878272e-01,6.913346900589270039e-01,9.780726398678362132e-01,nan,nan,nan,nan,nan,nan,nan
1.167015378863535263e-01,1.454294185052809607e-01,2.756558824367464910e-01,3.179868909454161008e-01,9.657382913072776187e-01,nan,nan,nan,nan,nan,nan,nan
1.463059890453002609e-01,2.047235721721850088e-01,2.317282022669431563e-01,3.581883739968136360e-01,5.727355701985866743e-01,9.775495140590945153e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.809881604149066348e-02,1.231316060963062314e-01,1.290092823732713612e-01,1.492019878879326800e-01,2.674734947673123031e-01,6.741589259329116013e-01,7.781328383628178802e-01,8.598647428519916591e-01,nan,nan,nan,nan
7.066050175184292181e-02,7.660619177852949491e-02,1.273945514922913413e-01,1.570178177619969695e-01,2.507791674229684076e-01,2.753645193547675785e-01,3.689425654694373780e-01,9.213616283678104368e-01,nan,nan,nan,nan
3.511762862165823118e-01,7.591323207090020508e-01,8.959930091264626251e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.262975927405025983e-02,7.643897556273696048e-02,8.427989772861682605e-02,5.557071883681140578e-01,5.875682203872916176e-01,6.036706687146710104e-01,6.385563324909093730e-01,9.658000278759423241e-01,nan,nan,nan,nan
3.122797337988832828e-02,1.949991013114346083e-01,2.243106283093438402e-01,2.728023942417413528e-01,6.886158326084176329e-01,8.937436420947236781e-01,9.674165991869704273e-01,9.928932450991730940e-01,nan,nan,nan,nan
7.172685020815429413e-02,2.644357828109815123e-01,3.286594790643030395e-01,6.094758616260838036e-01,6.822835043799442278e-01,8.727003785468826491e-01,9.301450314748047621e-01,nan,nan,nan,nan,nan
3.634712955848642263e-02,7.281321334123798394e-02,2.427613339187215669e-01,4.088871770698454533e-01,5.227858878847481128e-01,5.750410046171460232e-01,8.749690865265370432e-01,nan,nan,nan,nan,nan
7.760030171221452555e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.232311142052246011e-01,7.615450259075038364e-01,7.691932780527304114e-01,8.922816833401413517e-01,9.739206625443006526e-01,nan,nan,nan,nan,nan,nan,nan
3.603375197529906648e-01,9.471926392263148031e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.566923902917183586e-01,2.276080052265584408e-01,2.942990115806103368e-01,4.146461456087126018e-01,5.826039232513063881e-01,6.606696089227467317e-01,9.613189586544432785e-01,9.689786313254143968e-01,nan,nan,nan,nan
1.496966034633409881e-01,2.117747526585258833e-01,3.904200226169134424e-01,5.710614361513243198e-01,9.947987310629197166e-01,nan,nan,nan,nan,nan,nan,nan
4.767783574365584004e-02,2.752557039281777751e-01,3.120832185940225489e-01,5.552897065306116042e-01,9.643312825355578877e-01,nan,nan,nan,nan,nan,nan,nan
8.972764625987971199e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.783059571006929966e-01,5.793145160534962645e-01,6.770989965022299328e-01,8.779713209072098623e-01,9.872043443614203495e-01,nan,nan,nan,nan,nan,nan,nan
5.069098124532765703e-02,3.221228138032648514e-01,6.203258540556719769e-01,7.786950733100802546e-01,nan,nan,nan,nan,nan,nan,nan,nan
5.881426646160332616e-01,9.517697065937120726e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.661677425130566585e-03,6.922482828212518369e-01,6.960353291581206081e-01,7.205318146104577881e-01,9.082534118368771336e-01,9.343522216997811602e-01,nan,nan,nan,nan,nan,nan
1.624139586628237375e-01,1.922917958459587906e-01,7.193141893771627382e-01,8.550278133347768428e-01,nan,nan,nan,nan,nan,nan,nan,nan
3.786201710936075437e-02,9.434548901228753670e-02,1.372165158483539538e-01,2.230134537737048783e-01,3.370719697869745124e-01,7.252391252685754797e-01,7.994425863221671369e-01,8.856748516835220020e-01,nan,nan,nan,nan
7.313121336167990871e-02,1.641027175560035578e-01,3.308074252544666027e-01,6.057403473305598141e-01,9.819082275472218457e-01,nan,nan,nan,nan,nan,nan,nan
8.798586654890545172e-03,1.927074208210020623e-01,2.714509270196854840e-01,7.295448770955884621e-01,9.854932209566746870e-01,nan,nan,nan,nan,nan,nan,nan
1.145293045925204097e-02,2.717693542828171216e-01,6.023448853512318735e-01,7.893675299696779613e-01,8.306585804743321644e-01,nan,nan,nan,nan,nan,nan,nan
3.934895312888062047e-02,2.693477920147092641e-01,7.436833565079628006e-01,7.824364211115599765e-01,9.317716594214523473e-01,nan,nan,nan,nan,nan,nan,nan
5.388910639923772186e-03,2.095246954655188842e-01,2.736261510123466634e-01,3.766389810117245496e-01,5.559308334837721466e-01,5.941266914579167446e-01,6.084182387800893821e-01,6.302626809656250995e-01,8.605536552567563113e-01,nan,nan,nan
9.052687601361275593e-02,2.206825162530514084e-01,2.527989736710378188e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.627422946698746931e-01,2.245554055057319698e-01,2.818679089832409890e-01,3.221191493755798940e-01,6.909927480154495205e-01,9.385277795333071271e-01,9.612982702488140907e-01,nan,nan,nan,nan,nan
1.955652964697824070e-01,5.509975114427917431e-01,6.770199566046314343e-01,7.527450589300772599e-01,7.608241688954767712e-01,9.364642959364192221e-01,9.966091719606144927e-01,nan,nan,nan,nan,nan
5.217652050990034818e-03,1.484039478407664092e-01,3.682096799324536263e-01,6.841817107855544533e-01,7.286274884462896617e-01,9.215070223416048645e-01,nan,nan,nan,nan,nan,nan
7.607803765197804213e-02,2.697576492134413084e-01,5.668858947502094514e-01,6.885279520736240499e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.792790187589448081e-01,2.514182238923248769e-01,6.258921197090635546e-01,7.754502636761124723e-01,8.895391467851746503e-01,nan,nan,nan,nan,nan,nan,nan
1.257087011358838657e-01,3.077946879338875896e-01,6.164474599452584025e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.387645344265751257e-03,7.499985785964362328e-02,1.141721297039132721e-01,1.910230658140086024e-01,2.551997160742273119e-01,5.585660828263853128e-01,6.909927480154495205e-01,7.858625131052587864e-01,8.717752830967576694e-01,9.959066863842455097e-01,nan,nan
7.755810492364006992e-02,2.160888850152218599e-01,3.813161874926280226e-01,6.237413142793610810e-01,6.818746824231142201e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.158792600327511191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.122797337988832828e-02,2.047762216174875971e-01,2.926811256766908009e-01,8.315112254237270184e-01,9.929871398964450480e-01,nan,nan,nan,nan,nan,nan,nan
2.550221474394146273e-02,4.800204721550985903e-02,6.185108613800905514e-02,2.224163821148191222e-01,2.976856329227433040e-01,3.746887495924351441e-01,5.684687303211606313e-01,6.162221058588415179e-01,8.435010191874363628e-01,8.703877960294760241e-01,9.324454375755543145e-01,9.654153286986704163e-01
1.782317154671483328e-01,2.540877841094049128e-01,3.308436915858594674e-01,4.273456223448716118e-01,6.049651483348824632e-01,6.197116926891973465e-01,6.828527723991758558e-01,7.355401765715161577e-01,8.720922314428863897e-01,9.120086450257728350e-01,9.213369304538623350e-01,nan
3.264945910582509048e-02,4.699986732471243128e-02,1.069424275029133981e-01,3.820542328067107474e-01,6.386344521734839130e-01,7.346010149774526710e-01,7.996874949778444153e-01,nan,nan,nan,nan,nan
1.774656857568888690e-01,6.170632481204362252e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.073865167005388310e-02,5.483796804559902816e-01,6.349133819673546952e-01,7.614787375609524123e-01,nan,nan,nan,nan,nan,nan,nan,nan
6.989545798625206030e-02,1.963942623147200695e-01,2.514182238923248769e-01,3.497083624967550208e-01,3.945312311284028817e-01,6.305615372270851893e-01,9.095431917875016481e-01,nan,nan,nan,nan,nan
1.043778375282156945e-01,2.259939316420241373e-01,2.368081014153202990e-01,5.902226299212977034e-01,9.307687565045645872e-01,nan,nan,nan,nan,nan,nan,nan
1.609935410436112713e-01,2.966830750864895561e-01,3.386512723895299670e-01,7.289479204635807008e-01,8.579588460779664638e-01,9.364741553831051890e-01,9.650868119350969332e-01,nan,nan,nan,nan,nan
3.335339073437464386e-01,6.540107851172705100e-01,6.660924689240922403e-01,8.769242312367582226e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.291172761793040469e-01,2.810558520893696177e-01,6.458926810402282337e-01,8.104005396929657712e-01,9.146886726887510921e-01,9.508416040123479629e-01,9.694344828429360961e-01,9.909255131620163803e-01,nan,nan,nan,nan
1.797677515311638663e-01,2.352933124589128289e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.161054587451008119e-02,5.833261112886359984e-02,7.299793829110352572e-01,9.788098306965394846e-01,nan,nan,nan,nan,nan,nan,nan,nan
2.936943481477764448e-02,3.033043015352703264e-01,3.409632797725465347e-01,7.789052767134232447e-01,8.894819619943965527e-01,9.095431917875016481e-01,9.950029037713732372e-01,nan,nan,nan,nan,nan
2.310336699775674685e-01,2.954922511157689335e-01,3.614069903674191897e-01,6.445321759920435989e-01,6.578884233367713330e-01,nan,nan,nan,nan,nan,nan,nan
7.628812602844300093e-03,2.421726592219299729e-02,4.828051085474140136e-02,9.120338194796441533e-02,6.533619349308726898e-01,9.671419642995352506e-01,nan,nan,nan,nan,nan,nan
2.310191601585280807e-01,8.015107695886419803e-01,8.315897723489912297e-01,9.688419465295258215e-01,9.907145374353496514e-01,nan,nan,nan,nan,nan,nan,nan
1.786883393079937224e-02,5.838468543977618636e-02,9.399728622016453872e-02,1.782965248966968397e-01,2.183644617427341339e-01,5.826039232513063881e-01,6.711223478129496600e-01,6.844664351734315311e-01,8.400120896535262505e-01,8.866280794215239958e-01,nan,nan
1.956467683642300615e-01,2.017017339250184726e-01,6.530433433436295676e-01,7.494326956539001383e-01,8.134707385261265022e-01,8.395167674844388195e-01,9.800204721550986875e-01,nan,nan,nan,nan,nan
2.256230356901124945e-01,3.565954489254205551e-01,9.326185037297137770e-01,9.637809446539632452e-01,nan,nan,nan,nan,nan,nan,nan,nan
2.538486432300389173e-01,6.035562005386478912e-01,6.142856119352677613e-01,6.745569353632093756e-01,8.418950303491845588e-01,9.302164467336327958e-01,nan,nan,nan,nan,nan,nan
2.001411807035773788e-02,2.951631592178054486e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.515317225560905201e-02,1.007306803074083518e-01,6.525682001754259387e-01,6.608962776020551599e-01,nan,nan,nan,nan,nan,nan,nan,nan
6.857044694613663449e-02,6.909967903885907425e-01,7.663207282607992221e-01,8.654279027796771828e-01,9.534325680069303255e-01,9.864115462534086554e-01,nan,nan,nan,nan,nan,nan
2.164223150697271725e-01,5.562373801136473173e-01,6.406828672493534160e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.575563374534975414e-01,3.837479049908223971e-01,3.965569530444837953e-01,5.997893824998963286e-01,6.206913766091398665e-01,7.025275118821944220e-01,9.002655017533218729e-01,nan,nan,nan,nan,nan
1.418414672618223127e-01,1.686600331652067797e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.386962709042043329e-02,1.132157633753829024e-01,2.084737934756820676e-01,3.244283468162910133e-01,5.903586245559182544e-01,7.813631053129239667e-01,9.387353044536337343e-01,9.756214006652038639e-01,nan,nan,nan,nan
7.251767642682872828e-02,1.335653984164611452e-01,2.614820076107698399e-01,3.685332669726841814e-01,3.771305401586602102e-01,9.695907879377295702e-01,nan,nan,nan,nan,nan,nan
1.615702200802683897e-01,1.816269145278980035e-01,1.995076619567761333e-01,2.078733367401008336e-01,3.923207431814285662e-01,nan,nan,nan,nan,nan,nan,nan
1.014272502157657907e-01,1.379135951614568201e-01,1.536279592348688272e-01,4.169770009673103295e-01,5.694282681050416572e-01,7.720901642455645364e-01,nan,nan,nan,nan,nan,nan
4.447147795176305263e-02,1.849310780309147140e-01,1.978916329153158071e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.534052080423770226e-02,3.813149714942034585e-01,6.770199566046314343e-01,9.369261452840081938e-01,9.604810864426660544e-01,nan,nan,nan,nan,nan,nan,nan
2.424263756499799374e-02,6.463511453111216165e-02,1.956257020131445534e-01,2.551071851670803636e-01,3.894666305547999641e-01,8.390653855827481244e-01,9.947391307077035894e-01,nan,nan,nan,nan,nan
7.051484485947019654e-02,1.538994390993645434e-01,4.063883660369537187e-01,6.137578686189949506e-01,8.335085028361192139e-01,nan,nan,nan,nan,nan,nan,nan
2.062717189232130266e-01,2.330253768025821182e-01,2.683099866565535341e-01,3.224259753564445163e-01,3.307561068344666011e-01,6.847317693161596441e-01,9.687688715971722875e-01,nan,nan,nan,nan,nan
2.949914733861819793e-01,3.515876551971395259e-01,6.022170247601270621e-01,7.864259147537122630e-01,8.475845226537385146e-01,nan,nan,nan,nan,nan,nan,nan
1.768784406798667164e-01,2.996338760202843510e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.798997465169123081e-03,2.180258390463075679e-01,6.058457448156318037e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.255365354778550435e-01,3.656398480186012767e-01,5.721049271237355072e-01,6.159254844052968192e-01,6.590007661118724158e-01,8.742511051864600979e-01,9.328168922294447496e-01,9.557198446111765389e-01,9.788932744803242603e-01,nan,nan,nan
2.498926388417963551e-01,6.035789758604922506e-01,6.705313561461868632e-01,8.643348516552582517e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.750114229906061733e-02,7.239451550531095236e-02,1.391094638823983654e-01,3.403436464131612826e-01,7.724810913066597617e-01,8.080751398948674558e-01,8.558725214295895833e-01,9.251822954178781089e-01,nan,nan,nan,nan
1.791831192075134804e-01,8.918003122881144051e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.444224304909831780e-02,2.367138122401810096e-01,8.362644153737563979e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.202135615308841970e-02,2.296442274533598282e-01,8.709403029893415527e-01,8.800975270174310472e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.559087943339469151e-01,3.566247807793110902e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.686040972376755612e-02,7.236590667751074957e-02,7.853700008784768316e-02,9.285832293901166712e-02,1.456306005149063387e-01,1.816001132653235484e-01,2.423097548280971070e-01,6.211557236832224715e-01,8.102610778195940000e-01,9.744468776463371951e-01,nan,nan
3.837625298367397519e-02,7.893298833157490202e-02,9.434806890083700937e-02,1.167138128974774397e-01,2.989521281467780178e-01,6.035073798451416893e-01,6.587440096877609230e-01,7.075579001757973385e-01,nan,nan,nan,nan
