5.811787238004513245e-01,8.306075414053215589e-01,nan,nan,nan,nan,nan,nan
9.807647617854157174e-01,nan,nan,nan,nan,nan,nan,nan
6.951739421659975937e-01,7.681304132675813579e-01,nan,nan,nan,nan,nan,nan
7.345139889280386525e-01,nan,nan,nan,nan,nan,nan,nan
4.805855827743109668e-03,nan,nan,nan,nan,nan,nan,nan
3.928738581405064045e-01,8.071823341326387347e-01,nan,nan,nan,nan,nan,nan
2.255016987662315786e-01,3.730231275341448494e-01,6.798174102776384231e-01,8.242536702858396236e-01,nan,nan,nan,nan
2.932379379282759047e-01,nan,nan,nan,nan,nan,nan,nan
9.302788405987432174e-01,nan,nan,nan,nan,nan,nan,nan
7.243725620669423659e-02,nan,nan,nan,nan,nan,nan,nan
2.330057565036772194e-01,nan,nan,nan,nan,nan,nan,nan
5.220378187998681030e-02,1.714039500427095020e-01,3.351255999843038014e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
6.067552130427597001e-01,nan,nan,nan,nan,nan,nan,nan
5.151754795823840910e-02,2.256591541298050840e-01,6.069754073520776672e-01,6.534810699116604393e-01,8.648386529484956009e-01,nan,nan,nan
2.310590251879613422e-01,nan,nan,nan,nan,nan,nan,nan
3.836376435120519152e-02,3.456588412566969359e-01,7.825466332930970381e-01,8.913327773262700315e-01,nan,nan,nan,nan
4.117699313890965107e-01,5.914528095167060906e-01,6.409362385967694031e-01,7.421696192258685487e-01,9.050107548487691389e-01,nan,nan,nan
4.924842916830539027e-03,1.558217682845328689e-01,nan,nan,nan,nan,nan,nan
3.423692533023641738e-01,3.751024848401969813e-01,8.224026741974436172e-01,nan,nan,nan,nan,nan
7.857764565681021329e-01,nan,nan,nan,nan,nan,nan,nan
8.152252434962899974e-01,nan,nan,nan,nan,nan,nan,nan
2.611147103568985384e-01,7.835631093815889070e-01,8.258602671233037373e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
2.591359851366869527e-01,6.473773329545992050e-01,7.414736080194899159e-01,nan,nan,nan,nan,nan
2.578630977047175477e-01,3.887671849744924746e-01,5.935677429928830628e-01,nan,nan,nan,nan,nan
7.654236172068510369e-01,9.286807886150735269e-01,9.639305946222437305e-01,nan,nan,nan,nan,nan
6.381185566256452057e-01,nan,nan,nan,nan,nan,nan,nan
1.414512139295840409e-01,8.684932540515507560e-01,9.940297599510656834e-01,nan,nan,nan,nan,nan
8.767685505735881568e-01,nan,nan,nan,nan,nan,nan,nan
6.961316395198305917e-01,nan,nan,nan,nan,nan,nan,nan
8.594370400547581834e-01,nan,nan,nan,nan,nan,nan,nan
2.119328981833673853e-01,nan,nan,nan,nan,nan,nan,nan
2.517933922711337313e-01,nan,nan,nan,nan,nan,nan,nan
4.943337595572135784e-02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
2.954261599581513020e-01,9.958643071959073501e-01,nan,nan,nan,nan,nan,nan
2.818189075332121485e-01,8.235974912440719997e-01,nan,nan,nan,nan,nan,nan
8.991990218377213795e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
1.782313539541031666e-01,3.498573387361786913e-01,9.256359778571289221e-01,nan,nan,nan,nan,nan
2.964728223859131595e-01,8.769871673714364491e-01,nan,nan,nan,nan,nan,nan
4.110532646419109981e-01,5.651954597510930878e-01,6.890867690793686107e-01,nan,nan,nan,nan,nan
2.704453456197814520e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
3.117637232241666223e-01,9.132024925601437415e-01,nan,nan,nan,nan,nan,nan
6.018356284974949455e-01,7.867851929909457365e-01,nan,nan,nan,nan,nan,nan
2.647636422781093346e-01,3.661743121910316923e-01,3.928574257293632743e-01,6.315154551263553184e-01,6.587091729761375136e-01,8.358140029843231789e-01,nan,nan
3.451356990155441395e-01,8.293314660855903853e-01,nan,nan,nan,nan,nan,nan
1.799028916804049916e-01,8.141506459695847520e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
7.271348503801031149e-02,8.337527870601730839e-01,nan,nan,nan,nan,nan,nan
1.114953720907525397e-01,nan,nan,nan,nan,nan,nan,nan
2.321414938396041128e-01,nan,nan,nan,nan,nan,nan,nan
2.374967016042733303e-01,3.233608316587884834e-01,9.128994131690197911e-01,nan,nan,nan,nan,nan
7.596377323785314939e-01,8.788118880344145678e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
9.092553123766851098e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
2.415659910349366168e-01,7.788130580220878896e-01,nan,nan,nan,nan,nan,nan
7.943716757026852981e-02,2.392175858612379802e-01,9.695052079404961054e-01,nan,nan,nan,nan,nan
4.106492409491347730e-03,nan,nan,nan,nan,nan,nan,nan
2.862176010776507074e-01,5.705514234066748624e-01,7.773542049932117282e-01,9.009822999597965065e-01,nan,nan,nan,nan
8.459643690770812796e-01,nan,nan,nan,nan,nan,nan,nan
2.059342957927999263e-01,2.347370589093066284e-01,8.977478756096712864e-01,nan,nan,nan,nan,nan
8.806834082043283329e-01,nan,nan,nan,nan,nan,nan,nan
1.566698450236299889e-01,nan,nan,nan,nan,nan,nan,nan
8.973355371168566519e-01,nan,nan,nan,nan,nan,nan,nan
6.073953704836627665e-01,nan,nan,nan,nan,nan,nan,nan
9.240970496887521701e-01,nan,nan,nan,nan,nan,nan,nan
5.775877489933423266e-03,1.634344771244568839e-01,8.825682714920902727e-01,nan,nan,nan,nan,nan
8.641833941217519355e-01,nan,nan,nan,nan,nan,nan,nan
7.708960044953819257e-02,1.966606316993502468e-01,nan,nan,nan,nan,nan,nan
3.014599605733873089e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
5.808134313007394696e-03,2.922966401207637843e-01,nan,nan,nan,nan,nan,nan
1.798750387435174014e-01,nan,nan,nan,nan,nan,nan,nan
2.357751107536295021e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
5.072187417827674766e-02,6.519058425470685147e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
1.662743099858020671e-02,2.214279890169707776e-01,2.599844398212403651e-01,nan,nan,nan,nan,nan
1.872216904146229433e-01,9.930315895685871697e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
4.687003484427054029e-02,6.088859052012229878e-02,2.283127913404874310e-01,2.978911366564993002e-01,nan,nan,nan,nan
5.469751529783532101e-02,1.506673810164438909e-01,2.330087143376829706e-01,7.454771678055807094e-01,8.669933035624054485e-01,nan,nan,nan
5.620433453483837383e-01,8.769340742510329800e-01,nan,nan,nan,nan,nan,nan
1.568421881516991745e-01,nan,nan,nan,nan,nan,nan,nan
2.267791544084987732e-01,6.158720133394370855e-01,nan,nan,nan,nan,nan,nan
9.363836949597621750e-02,2.144956312956059208e-01,8.395167674844388195e-01,9.507146965010895290e-01,9.959412437448795785e-01,nan,nan,nan
9.735013895739835776e-02,2.145848757205242874e-01,8.475405002242860641e-01,nan,nan,nan,nan,nan
1.401493890215915750e-01,3.582329715606561438e-01,7.506811973877330901e-01,nan,nan,nan,nan,nan
4.121034929028909444e-01,nan,nan,nan,nan,nan,nan,nan
9.251452896279838134e-01,nan,nan,nan,nan,nan,nan,nan
3.090675096362124341e-01,5.661474714906704619e-01,nan,nan,nan,nan,nan,nan
5.066860030135070941e-02,3.760750535261144778e-01,7.616591654353039864e-01,9.665164317045495945e-01,nan,nan,nan,nan
4.681580788749819394e-02,2.511840291687129634e-01,4.028543788316891194e-01,6.429898627469713412e-01,nan,nan,nan,nan
3.887043802991034247e-01,8.146219603859921055e-01,9.461046821493502845e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
8.939276522347044951e-01,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
9.385135326328459815e-01,nan,nan,nan,nan,nan,nan,nan
9.714353425209573678e-02,nan,nan,nan,nan,nan,nan,nan
2.388736061987787596e-01,nan,nan,nan,nan,nan,nan,nan
2.599559953175515914e-01,9.391270202704637970e-01,nan,nan,nan,nan,nan,nan
2.683586758907706149e-01,nan,nan,nan,nan,nan,nan,nan
6.401326115298144881e-01,7.517943453509801088e-01,nan,nan,nan,nan,nan,nan
5.838327225241787821e-02,1.710953000642080057e-01,6.552540942091822362e-01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
6.574528329821891504e-01,8.105685775293154371e-01,nan,nan,nan,nan,nan,nan
6.030738764067746782e-01,8.148731626551372065e-01,9.095401682238513086e-01,9.676664704308128861e-01,9.925533078098551787e-01,nan,nan,nan
1.527940472341770828e-01,3.353098566104517619e-01,5.736447755071363286e-01,nan,nan,nan,nan,nan
9.300930886231812966e-01,nan,nan,nan,nan,nan,nan,nan
1.222926329129824102e-01,2.407806861064062665e-01,nan,nan,nan,nan,nan,nan
1.175627112571317190e-01,1.490961467277597541e-01,8.856748516835220020e-01,nan,nan,nan,nan,nan
7.943666638172866001e-01,nan,nan,nan,nan,nan,nan,nan
8.946976914532828173e-01,nan,nan,nan,nan,nan,nan,nan
1.405584245997664461e-01,6.014178508765919418e-01,9.254897951275995460e-01,9.922550431151960781e-01,nan,nan,nan,nan
4.677735604542326148e-02,8.855390213730128524e-02,2.678504214141135265e-01,8.809121473674407232e-01,nan,nan,nan,nan
5.070282901376185064e-02,nan,nan,nan,nan,nan,nan,nan
6.207642379201484817e-02,7.805945943085819128e-01,9.960115087349276086e-01,nan,nan,nan,nan,nan
1.559115878438412373e-01,nan,nan,nan,nan,nan,nan,nan
7.628812602844300093e-03,2.317282022669431563e-01,nan,nan,nan,nan,nan,nan
2.317282022669431563e-01,nan,nan,nan,nan,nan,nan,nan
2.021299625594085159e-01,7.321034035105743465e-01,8.812803319715137862e-01,9.281742266767641913e-01,nan,nan,nan,nan
3.366581359447458621e-01,nan,nan,nan,nan,nan,nan,nan
1.504342543995562664e-01,2.185687987752990002e-01,3.366252711224596017e-01,8.035543371032243254e-01,nan,nan,nan,nan
1.505697067646090959e-01,1.801212455596749584e-01,3.673733687997349784e-01,7.006073846401192906e-01,7.856353678860272804e-01,9.696306036699293696e-01,nan,nan
2.200897334534739902e-01,6.170944204043747883e-01,9.947997827372329072e-01,nan,nan,nan,nan,nan
7.205771516328016713e-01,8.800178626882091404e-01,nan,nan,nan,nan,nan,nan
9.022818736274623719e-01,nan,nan,nan,nan,nan,nan,nan
3.164414062449932841e-02,1.278058711756151211e-01,1.671374881107397514e-01,9.940133111075114547e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan
